InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,Generation
Standard_D48s_v5,,,48.0,192,,2.304,0.749491,eastus2,"V1,V2"
Standard_D48s_v5,,,48.0,192,,2.304,0.235175,northcentralus,"V1,V2"
Standard_D48s_v5,,,48.0,192,,2.765,0.341478,southcentralus,"V1,V2"
Standard_D48s_v5,,,48.0,192,,2.765,0.277606,westcentralus,"V1,V2"
Standard_D48s_v5,,,48.0,192,,2.688,0.296218,westus,"V1,V2"
Standard_D48s_v5,,,48.0,192,,2.304,0.231292,westus2,"V1,V2"
Standard_D48s_v5,,,48.0,192,,,,WestUS3,"V1,V2"
Standard_D48_v3,,,48.0,192,,2.64,0.271392,centralus,V1
Standard_D48_v3,,,48.0,192,,2.304,0.685901,eastus,V1
Standard_D48_v3,,,48.0,192,,2.304,0.813542,eastus2,V1
Standard_D48_v3,,,48.0,192,,2.4,0.24792,northcentralus,V1
Standard_D48_v3,,,48.0,192,,2.64,0.289872,southcentralus,V1
Standard_D48_v3,,,48.0,192,,2.64,0.273768,westcentralus,V1
Standard_D48_v3,,,48.0,192,,2.808,0.286978,westus,V1
Standard_D48_v3,,,48.0,192,,2.304,0.244915,westus2,V1
Standard_D48_v3,,,48.0,192,,,,WestUS3,V1
Standard_D48_v4,,,48.0,192,,2.604,0.264306,centralus,"V1,V2"
Standard_D48_v4,,,48.0,192,,2.304,0.531763,eastus,"V1,V2"
Standard_D48_v4,,,48.0,192,,2.304,0.749722,eastus2,"V1,V2"
Standard_D48_v4,,,48.0,192,,2.304,0.233626,northcentralus,"V1,V2"
Standard_D48_v4,,,48.0,192,,2.765,0.295578,southcentralus,"V1,V2"
Standard_D48_v4,,,48.0,192,,2.765,0.280371,westcentralus,"V1,V2"
Standard_D48_v4,,,48.0,192,,2.688,0.272563,westus,"V1,V2"
Standard_D48_v4,,,48.0,192,,2.304,0.233856,westus2,"V1,V2"
Standard_D48_v4,,,48.0,192,,,,WestUS3,"V1,V2"
Standard_D48_v5,,,48.0,192,,2.604,0.268336,centralus,"V1,V2"
Standard_D48_v5,,,48.0,192,,2.304,0.590285,eastus,"V1,V2"
Standard_D48_v5,,,48.0,192,,2.304,0.749491,eastus2,"V1,V2"
Standard_D48_v5,,,48.0,192,,2.304,0.235175,northcentralus,"V1,V2"
Standard_D48_v5,,,48.0,192,,2.765,0.341478,southcentralus,"V1,V2"
Standard_D48_v5,,,48.0,192,,2.765,0.277606,westcentralus,"V1,V2"
Standard_D48_v5,,,48.0,192,,2.688,0.296218,westus,"V1,V2"
Standard_D48_v5,,,48.0,192,,2.304,0.231292,westus2,"V1,V2"
Standard_D48_v5,,,48.0,192,,,,WestUS3,"V1,V2"
Standard_D4ads_v5,,,4.0,16,,0.233,0.024698,centralus,"V1,V2"
Standard_D4ads_v5,,,4.0,16,,0.206,0.0206,eastus,"V1,V2"
Standard_D4ads_v5,,,4.0,16,,0.206,0.021445,eastus2,"V1,V2"
Standard_D4ads_v5,,,4.0,16,,0.206,0.021465,northcentralus,"V1,V2"
Standard_D4ads_v5,,,4.0,16,,0.247,0.025367,southcentralus,"V1,V2"
Standard_D4ads_v5,,,4.0,16,,0.247,0.025663,westcentralus,"V1,V2"
Standard_D4ads_v5,,,4.0,16,,0.244,0.0244,westus,"V1,V2"
Standard_D4ads_v5,,,4.0,16,,0.206,0.021465,westus2,"V1,V2"
Standard_D4ads_v5,,,4.0,16,,,,WestUS3,"V1,V2"
Standard_D4as_v4,,,4.0,16,,0.217,0.0217,centralus,"V1,V2"
Standard_D4as_v4,,,4.0,16,,0.192,0.0192,eastus,"V1,V2"
Standard_D4as_v4,,,4.0,16,,0.192,0.0192,eastus2,"V1,V2"
Standard_D4as_v4,,,4.0,16,,0.192,0.0192,northcentralus,"V1,V2"
Standard_D4as_v4,,,4.0,16,,0.23,0.023,southcentralus,"V1,V2"
Standard_D4as_v4,,,4.0,16,,0.23,0.023,westcentralus,"V1,V2"
Standard_D4as_v4,,,4.0,16,,0.224,0.0224,westus,"V1,V2"
Standard_D4as_v4,,,4.0,16,,0.192,0.0192,westus2,"V1,V2"
Standard_D4as_v4,,,4.0,16,,,,WestUS3,"V1,V2"
Standard_D4as_v5,,,4.0,16,,0.194,0.020564,centralus,"V1,V2"
Standard_D4as_v5,,,4.0,16,,0.172,0.0172,eastus,"V1,V2"
Standard_D4as_v5,,,4.0,16,,0.172,0.017905,eastus2,"V1,V2"
Standard_D4as_v5,,,4.0,16,,0.172,0.017922,northcentralus,"V1,V2"
Standard_D4as_v5,,,4.0,16,,0.206,0.021156,southcentralus,"V1,V2"
Standard_D4as_v5,,,4.0,16,,0.206,0.021403,westcentralus,"V1,V2"
Standard_D4as_v5,,,4.0,16,,0.202,0.0202,westus,"V1,V2"
Standard_D4as_v5,,,4.0,16,,0.172,0.017922,westus2,"V1,V2"
Standard_D4as_v5,,,4.0,16,,,,WestUS3,"V1,V2"
Standard_D4a_v4,,,4.0,16,,0.217,0.0217,centralus,"V1,V2"
Standard_D4a_v4,,,4.0,16,,0.192,0.0192,eastus,"V1,V2"
Standard_D4a_v4,,,4.0,16,,0.192,0.0192,eastus2,"V1,V2"
Standard_D4a_v4,,,4.0,16,,0.192,0.0192,northcentralus,"V1,V2"
Standard_D4a_v4,,,4.0,16,,0.23,0.023,southcentralus,"V1,V2"
Standard_D4a_v4,,,4.0,16,,0.23,0.023,westcentralus,"V1,V2"
Standard_D4a_v4,,,4.0,16,,0.224,0.0224,westus,"V1,V2"
Standard_D4a_v4,,,4.0,16,,0.192,0.0192,westus2,"V1,V2"
Standard_D4a_v4,,,4.0,16,,,,WestUS3,"V1,V2"
Standard_D4ds_v4,,,4.0,16,,0.255,0.025882,centralus,"V1,V2"
Standard_D4ds_v4,,,4.0,16,,0.226,0.052161,eastus,"V1,V2"
Standard_D4ds_v4,,,4.0,16,,0.226,0.07354,eastus2,"V1,V2"
Standard_D4ds_v4,,,4.0,16,,0.226,0.022916,northcentralus,"V1,V2"
Standard_D4ds_v4,,,4.0,16,,0.294,0.031429,southcentralus,"V1,V2"
Standard_D4ds_v4,,,4.0,16,,0.271,0.027479,westcentralus,"V1,V2"
Standard_D4ds_v4,,,4.0,16,,0.266,0.026972,westus,"V1,V2"
Standard_D4ds_v4,,,4.0,16,,0.226,0.022939,westus2,"V1,V2"
Standard_D4ds_v4,,,4.0,16,,,,WestUS3,"V1,V2"
Standard_D4ds_v5,,,4.0,16,,0.255,0.026277,centralus,"V1,V2"
Standard_D4ds_v5,,,4.0,16,,0.226,0.057901,eastus,"V1,V2"
Standard_D4ds_v5,,,4.0,16,,0.226,0.073518,eastus2,"V1,V2"
Standard_D4ds_v5,,,4.0,16,,0.226,0.023068,northcentralus,"V1,V2"
Standard_D4ds_v5,,,4.0,16,,0.271,0.035122,southcentralus,"V1,V2"
Standard_D4ds_v5,,,4.0,16,,0.271,0.027208,westcentralus,"V1,V2"
Standard_D4ds_v5,,,4.0,16,,0.266,0.029313,westus,"V1,V2"
Standard_D4ds_v5,,,4.0,16,,0.226,0.022688,westus2,"V1,V2"
Standard_D4ds_v5,,,4.0,16,,,,WestUS3,"V1,V2"
Standard_D4d_v4,,,4.0,16,,0.255,0.025882,centralus,"V1,V2"
Standard_D4d_v4,,,4.0,16,,0.226,0.052161,eastus,"V1,V2"
Standard_D4d_v4,,,4.0,16,,0.226,0.07354,eastus2,"V1,V2"
Standard_D4d_v4,,,4.0,16,,0.226,0.022916,northcentralus,"V1,V2"
Standard_D4d_v4,,,4.0,16,,0.294,0.031429,southcentralus,"V1,V2"
Standard_D4d_v4,,,4.0,16,,0.271,0.027479,westcentralus,"V1,V2"
Standard_D4d_v4,,,4.0,16,,0.266,0.026972,westus,"V1,V2"
Standard_D4d_v4,,,4.0,16,,0.226,0.022939,westus2,"V1,V2"
Standard_D4d_v4,,,4.0,16,,,,WestUS3,"V1,V2"
Standard_D4d_v5,,,4.0,16,,0.255,0.026277,centralus,"V1,V2"
Standard_D4d_v5,,,4.0,16,,0.226,0.057901,eastus,"V1,V2"
Standard_D4d_v5,,,4.0,16,,0.226,0.073518,eastus2,"V1,V2"
Standard_D4d_v5,,,4.0,16,,0.226,0.023068,northcentralus,"V1,V2"
Standard_D4d_v5,,,4.0,16,,0.271,0.035122,southcentralus,"V1,V2"
Standard_D4d_v5,,,4.0,16,,0.271,0.027208,westcentralus,"V1,V2"
Standard_D4d_v5,,,4.0,16,,0.266,0.029313,westus,"V1,V2"
Standard_D4d_v5,,,4.0,16,,0.226,0.022688,westus2,"V1,V2"
Standard_D4d_v5,,,4.0,16,,,,WestUS3,"V1,V2"
Standard_D4lds_v5,,,4.0,8,,0.217,0.0868,centralus,"V1,V2"
Standard_D4lds_v5,,,4.0,8,,0.192,0.0768,eastus,"V1,V2"
Standard_D4lds_v5,,,4.0,8,,0.192,0.0768,eastus2,"V1,V2"
Standard_D4lds_v5,,,4.0,8,,0.192,0.0768,northcentralus,"V1,V2"
Standard_D4lds_v5,,,4.0,8,,0.23,0.092,southcentralus,"V1,V2"
Standard_D4lds_v5,,,4.0,8,,0.23,0.092,westcentralus,"V1,V2"
Standard_D4lds_v5,,,4.0,8,,0.24,0.096,westus,"V1,V2"
Standard_D4lds_v5,,,4.0,8,,0.192,0.0768,westus2,"V1,V2"
Standard_D4lds_v5,,,4.0,8,,,,WestUS3,"V1,V2"
Standard_D4ls_v5,,,4.0,8,,0.192,0.0768,centralus,"V1,V2"
Standard_D4ls_v5,,,4.0,8,,0.17,0.068,eastus,"V1,V2"
Standard_D4ls_v5,,,4.0,8,,0.17,0.068,eastus2,"V1,V2"
Standard_D4ls_v5,,,4.0,8,,0.17,0.068,northcentralus,"V1,V2"
Standard_D4ls_v5,,,4.0,8,,0.204,0.0816,southcentralus,"V1,V2"
Standard_D4ls_v5,,,4.0,8,,0.204,0.0816,westcentralus,"V1,V2"
Standard_D4ls_v5,,,4.0,8,,0.212,0.0848,westus,"V1,V2"
Standard_D4ls_v5,,,4.0,8,,0.17,0.068,westus2,"V1,V2"
Standard_D4ls_v5,,,4.0,8,,,,WestUS3,"V1,V2"
Standard_D4pds_v5,,,4.0,16,,0.204,0.0204,centralus,V2
Standard_D4pds_v5,,,4.0,16,,0.181,0.0181,eastus,V2
Standard_D4pds_v5,,,4.0,16,,0.181,0.0181,eastus2,V2
Standard_D4pds_v5,,,4.0,16,,0.181,0.0181,northcentralus,V2
Standard_D4pds_v5,,,4.0,16,,0.217,0.0217,southcentralus,V2
Standard_D4pds_v5,,,4.0,16,,0.217,0.0217,westcentralus,V2
Standard_D4pds_v5,,,4.0,16,,0.212,0.0212,westus,V2
Standard_D4pds_v5,,,4.0,16,,0.181,0.0181,westus2,V2
Standard_D4pds_v5,,,4.0,16,,,,WestUS3,V2
Standard_D4plds_v5,,,4.0,8,,0.174,0.0174,centralus,V2
Standard_D4plds_v5,,,4.0,8,,0.154,0.0154,eastus,V2
Standard_D4plds_v5,,,4.0,8,,0.154,0.0154,eastus2,V2
Standard_D4plds_v5,,,4.0,8,,0.154,0.0154,northcentralus,V2
Standard_D4plds_v5,,,4.0,8,,0.184,0.0184,southcentralus,V2
Standard_D4plds_v5,,,4.0,8,,0.184,0.0184,westcentralus,V2
Standard_D4plds_v5,,,4.0,8,,0.192,0.0192,westus,V2
Standard_D4plds_v5,,,4.0,8,,0.154,0.0154,westus2,V2
Standard_D4plds_v5,,,4.0,8,,,,WestUS3,V2
Standard_D4pls_v5,,,4.0,8,,0.154,0.0154,centralus,V2
Standard_D4pls_v5,,,4.0,8,,0.136,0.0136,eastus,V2
Standard_D4pls_v5,,,4.0,8,,0.136,0.0136,eastus2,V2
Standard_D4pls_v5,,,4.0,8,,0.136,0.0136,northcentralus,V2
Standard_D4pls_v5,,,4.0,8,,0.163,0.0163,southcentralus,V2
Standard_D4pls_v5,,,4.0,8,,0.163,0.0163,westcentralus,V2
Standard_D4pls_v5,,,4.0,8,,0.17,0.017,westus,V2
Standard_D4pls_v5,,,4.0,8,,0.136,0.0136,westus2,V2
Standard_D4pls_v5,,,4.0,8,,,,WestUS3,V2
Standard_D4ps_v5,,,4.0,16,,0.174,0.0174,centralus,V2
Standard_D4ps_v5,,,4.0,16,,0.154,0.0154,eastus,V2
Standard_D4ps_v5,,,4.0,16,,0.154,0.0154,eastus2,V2
Standard_D4ps_v5,,,4.0,16,,0.154,0.0154,northcentralus,V2
Standard_D4ps_v5,,,4.0,16,,0.185,0.0185,southcentralus,V2
Standard_D4ps_v5,,,4.0,16,,0.185,0.0185,westcentralus,V2
Standard_D4ps_v5,,,4.0,16,,0.179,0.0179,westus,V2
Standard_D4ps_v5,,,4.0,16,,0.154,0.0154,westus2,V2
Standard_D4ps_v5,,,4.0,16,,,,WestUS3,V2
Standard_D4s_v3,,,4.0,16,,0.22,0.022616,centralus,"V1,V2"
Standard_D4s_v3,,,4.0,16,,0.192,0.057158,eastus,"V1,V2"
Standard_D4s_v3,,,4.0,16,,0.192,0.067795,eastus2,"V1,V2"
Standard_D4s_v3,,,4.0,16,,0.2,0.02066,northcentralus,"V1,V2"
Standard_D4s_v3,,,4.0,16,,0.22,0.024156,southcentralus,"V1,V2"
Standard_D4s_v3,,,4.0,16,,0.22,0.022814,westcentralus,"V1,V2"
Standard_D4s_v3,,,4.0,16,,0.234,0.023915,westus,"V1,V2"
Standard_D4s_v3,,,4.0,16,,0.192,0.02041,westus2,"V1,V2"
Standard_D4s_v3,,,4.0,16,,,,WestUS3,"V1,V2"
Standard_D4s_v4,,,4.0,16,,0.217,0.022026,centralus,"V1,V2"
Standard_D4s_v4,,,4.0,16,,0.192,0.044314,eastus,"V1,V2"
Standard_D4s_v4,,,4.0,16,,0.192,0.062477,eastus2,"V1,V2"
Standard_D4s_v4,,,4.0,16,,0.192,0.019469,northcentralus,"V1,V2"
Standard_D4s_v4,,,4.0,16,,0.23,0.024587,southcentralus,"V1,V2"
Standard_D4s_v4,,,4.0,16,,0.23,0.023322,westcentralus,"V1,V2"
Standard_D4s_v4,,,4.0,16,,0.224,0.022714,westus,"V1,V2"
Standard_D4s_v4,,,4.0,16,,0.192,0.019488,westus2,"V1,V2"
Standard_D4s_v4,,,4.0,16,,,,WestUS3,"V1,V2"
Standard_D4s_v5,,,4.0,16,,0.217,0.022361,centralus,"V1,V2"
Standard_D4s_v5,,,4.0,16,,0.192,0.04919,eastus,"V1,V2"
Standard_D4s_v5,,,4.0,16,,0.192,0.062458,eastus2,"V1,V2"
Standard_D4s_v5,,,4.0,16,,0.192,0.019598,northcentralus,"V1,V2"
Standard_D4s_v5,,,4.0,16,,0.23,0.028405,southcentralus,"V1,V2"
Standard_D4s_v5,,,4.0,16,,0.23,0.023092,westcentralus,"V1,V2"
Standard_D4s_v5,,,4.0,16,,0.224,0.024685,westus,"V1,V2"
Standard_D4s_v5,,,4.0,16,,0.192,0.019274,westus2,"V1,V2"
Standard_D4s_v5,,,4.0,16,,,,WestUS3,"V1,V2"
Standard_D4_v2,,,8.0,28,,0.585,0.059904,centralus,V1
Standard_D4_v2,,,8.0,28,,0.585,0.227409,eastus,V1
Standard_D4_v2,,,8.0,28,,0.458,0.232751,eastus2,V1
Standard_D4_v2,,,8.0,28,,0.585,0.060372,northcentralus,V1
Standard_D4_v2,,,8.0,28,,0.509,0.054819,southcentralus,V1
Standard_D4_v2,,,8.0,28,,0.509,0.0509,westcentralus,V1
Standard_D4_v2,,,8.0,28,,0.559,0.059142,westus,V1
Standard_D4_v2,,,8.0,28,,0.458,0.047128,westus2,V1
Standard_D4_v2,,,8.0,28,,,,WestUS3,V1
Standard_D4_v2_Promo,,,8.0,28,,0.117,,centralus,V1
Standard_D4_v2_Promo,,,8.0,28,,0.117,,eastus,V1
Standard_D4_v2_Promo,,,8.0,28,,0.0916,,eastus2,V1
Standard_D4_v2_Promo,,,8.0,28,,0.117,,northcentralus,V1
Standard_D4_v2_Promo,,,8.0,28,,0.102,,southcentralus,V1
Standard_D4_v2_Promo,,,8.0,28,,0.102,,westcentralus,V1
Standard_D4_v2_Promo,,,8.0,28,,0.112,,westus,V1
Standard_D4_v2_Promo,,,8.0,28,,0.0916,,westus2,V1
Standard_D4_v2_Promo,,,8.0,28,,,,WestUS3,V1
Standard_D4_v3,,,4.0,16,,0.22,0.022616,centralus,V1
Standard_D4_v3,,,4.0,16,,0.192,0.057158,eastus,V1
Standard_D4_v3,,,4.0,16,,0.192,0.067795,eastus2,V1
Standard_D4_v3,,,4.0,16,,0.2,0.02066,northcentralus,V1
Standard_D4_v3,,,4.0,16,,0.22,0.024156,southcentralus,V1
Standard_D4_v3,,,4.0,16,,0.22,0.022814,westcentralus,V1
Standard_D4_v3,,,4.0,16,,0.234,0.023915,westus,V1
Standard_D4_v3,,,4.0,16,,0.192,0.02041,westus2,V1
Standard_D4_v3,,,4.0,16,,,,WestUS3,V1
Standard_D4_v4,,,4.0,16,,0.217,0.022026,centralus,"V1,V2"
Standard_D4_v4,,,4.0,16,,0.192,0.044314,eastus,"V1,V2"
Standard_D4_v4,,,4.0,16,,0.192,0.062477,eastus2,"V1,V2"
Standard_D4_v4,,,4.0,16,,0.192,0.019469,northcentralus,"V1,V2"
Standard_D4_v4,,,4.0,16,,0.23,0.024587,southcentralus,"V1,V2"
Standard_D4_v4,,,4.0,16,,0.23,0.023322,westcentralus,"V1,V2"
Standard_D4_v4,,,4.0,16,,0.224,0.022714,westus,"V1,V2"
Standard_D4_v4,,,4.0,16,,0.192,0.019488,westus2,"V1,V2"
Standard_D4_v4,,,4.0,16,,,,WestUS3,"V1,V2"
Standard_D4_v5,,,4.0,16,,0.217,0.022361,centralus,"V1,V2"
Standard_D4_v5,,,4.0,16,,0.192,0.04919,eastus,"V1,V2"
Standard_D4_v5,,,4.0,16,,0.192,0.062458,eastus2,"V1,V2"
Standard_D4_v5,,,4.0,16,,0.192,0.019598,northcentralus,"V1,V2"
Standard_D4_v5,,,4.0,16,,0.23,0.028405,southcentralus,"V1,V2"
Standard_D4_v5,,,4.0,16,,0.23,0.023092,westcentralus,"V1,V2"
Standard_D4_v5,,,4.0,16,,0.224,0.024685,westus,"V1,V2"
Standard_D4_v5,,,4.0,16,,0.192,0.019274,westus2,"V1,V2"
Standard_D4_v5,,,4.0,16,,,,WestUS3,"V1,V2"
Standard_D5_v2,,,16.0,56,,1.17,0.119808,centralus,V1
Standard_D5_v2,,,16.0,56,,1.17,0.454818,eastus,V1
Standard_D5_v2,,,16.0,56,,0.916,0.465501,eastus2,V1
Standard_D5_v2,,,16.0,56,,1.17,0.120744,northcentralus,V1
Standard_D5_v2,,,16.0,56,,1.017,0.109531,southcentralus,V1
Standard_D5_v2,,,16.0,56,,1.017,0.1017,westcentralus,V1
Standard_D5_v2,,,16.0,56,,1.117,0.118179,westus,V1
Standard_D5_v2,,,16.0,56,,0.916,0.094256,westus2,V1
Standard_D5_v2,,,16.0,56,,,,WestUS3,V1
Standard_D5_v2_Promo,,,16.0,56,,0.234,,centralus,V1
Standard_D5_v2_Promo,,,16.0,56,,0.234,,eastus,V1
Standard_D5_v2_Promo,,,16.0,56,,0.183,,eastus2,V1
Standard_D5_v2_Promo,,,16.0,56,,0.234,,northcentralus,V1
Standard_D5_v2_Promo,,,16.0,56,,0.203,,southcentralus,V1
Standard_D5_v2_Promo,,,16.0,56,,0.203,,westcentralus,V1
Standard_D5_v2_Promo,,,16.0,56,,0.223,,westus,V1
Standard_D5_v2_Promo,,,16.0,56,,0.183,,westus2,V1
Standard_D5_v2_Promo,,,16.0,56,,,,WestUS3,V1
Standard_D64ads_v5,,,64.0,256,,3.724,0.394744,centralus,"V1,V2"
Standard_D64ads_v5,,,64.0,256,,3.296,0.3296,eastus,"V1,V2"
Standard_D64ads_v5,,,64.0,256,,3.296,0.343114,eastus2,"V1,V2"
Standard_D64ads_v5,,,64.0,256,,3.296,0.343443,northcentralus,"V1,V2"
Standard_D64ads_v5,,,64.0,256,,3.955,0.406178,southcentralus,"V1,V2"
Standard_D64ads_v5,,,64.0,256,,3.955,0.410924,westcentralus,"V1,V2"
Standard_D64ads_v5,,,64.0,256,,3.904,0.3904,westus,"V1,V2"
Standard_D64ads_v5,,,64.0,256,,3.296,0.343443,westus2,"V1,V2"
Standard_D64ads_v5,,,64.0,256,,,,WestUS3,"V1,V2"
Standard_D64as_v4,,,64.0,256,,3.471,0.3471,centralus,"V1,V2"
Standard_D64as_v4,,,64.0,256,,3.072,0.3072,eastus,"V1,V2"
Standard_D64as_v4,,,64.0,256,,3.072,0.3072,eastus2,"V1,V2"
Standard_D64as_v4,,,64.0,256,,3.072,0.3072,northcentralus,"V1,V2"
Standard_D64as_v4,,,64.0,256,,3.686,0.3686,southcentralus,"V1,V2"
Standard_D64as_v4,,,64.0,256,,3.686,0.3686,westcentralus,"V1,V2"
Standard_D64as_v4,,,64.0,256,,3.584,0.3584,westus,"V1,V2"
Standard_D64as_v4,,,64.0,256,,3.072,0.3072,westus2,"V1,V2"
Standard_D64as_v4,,,64.0,256,,,,WestUS3,"V1,V2"
Standard_D64as_v5,,,64.0,256,,3.11,0.32966,centralus,"V1,V2"
Standard_D64as_v5,,,64.0,256,,2.752,0.2752,eastus,"V1,V2"
Standard_D64as_v5,,,64.0,256,,2.752,0.286483,eastus2,"V1,V2"
Standard_D64as_v5,,,64.0,256,,2.752,0.286758,northcentralus,"V1,V2"
Standard_D64as_v5,,,64.0,256,,3.302,0.339115,southcentralus,"V1,V2"
Standard_D64as_v5,,,64.0,256,,3.302,0.343078,westcentralus,"V1,V2"
Standard_D64as_v5,,,64.0,256,,3.232,0.3232,westus,"V1,V2"
Standard_D64as_v5,,,64.0,256,,2.752,0.286758,westus2,"V1,V2"
Standard_D64as_v5,,,64.0,256,,,,WestUS3,"V1,V2"
Standard_D64a_v4,,,64.0,256,,3.471,0.3471,centralus,"V1,V2"
Standard_D64a_v4,,,64.0,256,,3.072,0.3072,eastus,"V1,V2"
Standard_D64a_v4,,,64.0,256,,3.072,0.3072,eastus2,"V1,V2"
Standard_D64a_v4,,,64.0,256,,3.072,0.3072,northcentralus,"V1,V2"
Standard_D64a_v4,,,64.0,256,,3.686,0.3686,southcentralus,"V1,V2"
Standard_D64a_v4,,,64.0,256,,3.686,0.3686,westcentralus,"V1,V2"
Standard_D64a_v4,,,64.0,256,,3.584,0.3584,westus,"V1,V2"
Standard_D64a_v4,,,64.0,256,,3.072,0.3072,westus2,"V1,V2"
Standard_D64a_v4,,,64.0,256,,,,WestUS3,"V1,V2"
Standard_D64ds_v4,,,64.0,256,,4.086,0.414729,centralus,"V1,V2"
Standard_D64ds_v4,,,64.0,256,,3.616,0.834573,eastus,"V1,V2"
Standard_D64ds_v4,,,64.0,256,,3.616,1.176646,eastus2,"V1,V2"
Standard_D64ds_v4,,,64.0,256,,3.616,0.366662,northcentralus,"V1,V2"
Standard_D64ds_v4,,,64.0,256,,4.701,0.502537,southcentralus,"V1,V2"
Standard_D64ds_v4,,,64.0,256,,4.339,0.439975,westcentralus,"V1,V2"
Standard_D64ds_v4,,,64.0,256,,4.256,0.431558,westus,"V1,V2"
Standard_D64ds_v4,,,64.0,256,,3.616,0.367024,westus2,"V1,V2"
Standard_D64ds_v4,,,64.0,256,,,,WestUS3,"V1,V2"
Standard_D64ds_v5,,,64.0,256,,4.086,0.421053,centralus,"V1,V2"
Standard_D64ds_v5,,,64.0,256,,3.616,0.926419,eastus,"V1,V2"
Standard_D64ds_v5,,,64.0,256,,3.616,1.176285,eastus2,"V1,V2"
Standard_D64ds_v5,,,64.0,256,,3.616,0.369094,northcentralus,"V1,V2"
Standard_D64ds_v5,,,64.0,256,,4.339,0.562334,southcentralus,"V1,V2"
Standard_D64ds_v5,,,64.0,256,,4.339,0.435636,westcentralus,"V1,V2"
Standard_D64ds_v5,,,64.0,256,,4.256,0.469011,westus,"V1,V2"
Standard_D64ds_v5,,,64.0,256,,3.616,0.363,westus2,"V1,V2"
Standard_D64ds_v5,,,64.0,256,,,,WestUS3,"V1,V2"
Standard_D64d_v4,,,64.0,256,,4.086,0.414729,centralus,"V1,V2"
Standard_D64d_v4,,,64.0,256,,3.616,0.834573,eastus,"V1,V2"
Standard_D64d_v4,,,64.0,256,,3.616,1.176646,eastus2,"V1,V2"
Standard_D64d_v4,,,64.0,256,,3.616,0.366662,northcentralus,"V1,V2"
Standard_D64d_v4,,,64.0,256,,4.701,0.502537,southcentralus,"V1,V2"
Standard_D64d_v4,,,64.0,256,,4.339,0.439975,westcentralus,"V1,V2"
Standard_D64d_v4,,,64.0,256,,4.256,0.431558,westus,"V1,V2"
Standard_D64d_v4,,,64.0,256,,3.616,0.367024,westus2,"V1,V2"
Standard_D64d_v4,,,64.0,256,,,,WestUS3,"V1,V2"
Standard_D64d_v5,,,64.0,256,,4.086,0.421053,centralus,"V1,V2"
Standard_D64d_v5,,,64.0,256,,3.616,0.926419,eastus,"V1,V2"
Standard_D64d_v5,,,64.0,256,,3.616,1.176285,eastus2,"V1,V2"
Standard_D64d_v5,,,64.0,256,,3.616,0.369094,northcentralus,"V1,V2"
Standard_D64d_v5,,,64.0,256,,4.339,0.562334,southcentralus,"V1,V2"
Standard_D64d_v5,,,64.0,256,,4.339,0.435636,westcentralus,"V1,V2"
Standard_D64d_v5,,,64.0,256,,4.256,0.469011,westus,"V1,V2"
Standard_D64d_v5,,,64.0,256,,3.616,0.363,westus2,"V1,V2"
Standard_D64d_v5,,,64.0,256,,,,WestUS3,"V1,V2"
Standard_D64lds_v5,,,64.0,128,,3.471,1.3884,centralus,"V1,V2"
Standard_D64lds_v5,,,64.0,128,,3.072,1.2288,eastus,"V1,V2"
Standard_D64lds_v5,,,64.0,128,,3.072,1.2288,eastus2,"V1,V2"
Standard_D64lds_v5,,,64.0,128,,3.072,1.2288,northcentralus,"V1,V2"
Standard_D64lds_v5,,,64.0,128,,3.686,1.4744,southcentralus,"V1,V2"
Standard_D64lds_v5,,,64.0,128,,3.686,1.4744,westcentralus,"V1,V2"
Standard_D64lds_v5,,,64.0,128,,3.84,1.536,westus,"V1,V2"
Standard_D64lds_v5,,,64.0,128,,3.072,1.2288,westus2,"V1,V2"
Standard_D64lds_v5,,,64.0,128,,,,WestUS3,"V1,V2"
Standard_D64ls_v5,,,64.0,128,,3.074,1.2296,centralus,"V1,V2"
Standard_D64ls_v5,,,64.0,128,,2.72,1.088,eastus,"V1,V2"
Standard_D64ls_v5,,,64.0,128,,2.72,1.088,eastus2,"V1,V2"
Standard_D64ls_v5,,,64.0,128,,2.72,1.088,northcentralus,"V1,V2"
Standard_D64ls_v5,,,64.0,128,,3.264,1.3056,southcentralus,"V1,V2"
Standard_D64ls_v5,,,64.0,128,,3.264,1.3056,westcentralus,"V1,V2"
Standard_D64ls_v5,,,64.0,128,,3.392,1.3568,westus,"V1,V2"
Standard_D64ls_v5,,,64.0,128,,2.72,1.088,westus2,"V1,V2"
Standard_D64ls_v5,,,64.0,128,,,,WestUS3,"V1,V2"
Standard_D64pds_v5,,,64.0,208,,3.27,0.327,centralus,V2
Standard_D64pds_v5,,,64.0,208,,2.893,0.2893,eastus,V2
Standard_D64pds_v5,,,64.0,208,,2.893,0.2893,eastus2,V2
Standard_D64pds_v5,,,64.0,208,,2.893,0.2893,northcentralus,V2
Standard_D64pds_v5,,,64.0,208,,3.469,0.3469,southcentralus,V2
Standard_D64pds_v5,,,64.0,208,,3.471,0.3471,westcentralus,V2
Standard_D64pds_v5,,,64.0,208,,3.392,0.3392,westus,V2
Standard_D64pds_v5,,,64.0,208,,2.893,0.2893,westus2,V2
Standard_D64pds_v5,,,64.0,208,,,,WestUS3,V2
Standard_D64plds_v5,,,64.0,128,,2.777,0.2777,centralus,V2
