InstanceType,vCPUs,MemoryGiB,AcceleratorName,AcceleratorCount,GpuInfo,Region,AvailabilityZone,Price,SpotPrice
a2-highgpu-2g,24.0,170.0,,,,asia-northeast3,asia-northeast3-a,1.89606,0.68453
a2-highgpu-2g,24.0,170.0,,,,asia-northeast3,asia-northeast3-b,1.89606,0.68453
a2-highgpu-2g,24.0,170.0,,,,asia-southeast1,asia-southeast1-b,1.8244,0.7297
a2-highgpu-2g,24.0,170.0,,,,asia-southeast1,asia-southeast1-c,1.8244,0.7297
a2-highgpu-2g,24.0,170.0,,,,europe-west4,europe-west4-a,1.62813,0.63648
a2-highgpu-2g,24.0,170.0,,,,europe-west4,europe-west4-b,1.62813,0.63648
a2-highgpu-2g,24.0,170.0,,,,me-west1,me-west1-a,1.62685,0.65072
a2-highgpu-2g,24.0,170.0,,,,me-west1,me-west1-b,1.62685,0.65072
a2-highgpu-2g,24.0,170.0,,,,me-west1,me-west1-c,1.62685,0.65072
a2-highgpu-2g,24.0,170.0,,,,us-central1,us-central1-a,1.47895,0.59151
a2-highgpu-2g,24.0,170.0,,,,us-central1,us-central1-b,1.47895,0.59151
a2-highgpu-2g,24.0,170.0,,,,us-central1,us-central1-c,1.47895,0.59151
a2-highgpu-2g,24.0,170.0,,,,us-central1,us-central1-f,1.47895,0.59151
a2-highgpu-2g,24.0,170.0,,,,us-east1,us-east1-b,1.47895,0.59151
a2-highgpu-2g,24.0,170.0,,,,us-west1,us-west1-b,1.47895,0.59151
a2-highgpu-2g,24.0,170.0,,,,us-west3,us-west3-b,1.77641,0.71051
a2-highgpu-2g,24.0,170.0,,,,us-west4,us-west4-b,1.66559,0.66612
a2-highgpu-4g,48.0,340.0,,,,asia-northeast1,asia-northeast1-a,3.79212,1.1607
a2-highgpu-4g,48.0,340.0,,,,asia-northeast1,asia-northeast1-c,3.79212,1.1607
a2-highgpu-4g,48.0,340.0,,,,asia-northeast3,asia-northeast3-a,3.79212,1.36906
a2-highgpu-4g,48.0,340.0,,,,asia-northeast3,asia-northeast3-b,3.79212,1.36906
a2-highgpu-4g,48.0,340.0,,,,asia-southeast1,asia-southeast1-b,3.64879,1.4594
a2-highgpu-4g,48.0,340.0,,,,asia-southeast1,asia-southeast1-c,3.64879,1.4594
a2-highgpu-4g,48.0,340.0,,,,europe-west4,europe-west4-a,3.25626,1.27296
a2-highgpu-4g,48.0,340.0,,,,europe-west4,europe-west4-b,3.25626,1.27296
a2-highgpu-4g,48.0,340.0,,,,me-west1,me-west1-a,3.2537,1.30144
a2-highgpu-4g,48.0,340.0,,,,me-west1,me-west1-b,3.2537,1.30144
a2-highgpu-4g,48.0,340.0,,,,me-west1,me-west1-c,3.2537,1.30144
a2-highgpu-4g,48.0,340.0,,,,us-central1,us-central1-a,2.95791,1.18302
a2-highgpu-4g,48.0,340.0,,,,us-central1,us-central1-b,2.95791,1.18302
a2-highgpu-4g,48.0,340.0,,,,us-central1,us-central1-c,2.95791,1.18302
a2-highgpu-4g,48.0,340.0,,,,us-central1,us-central1-f,2.95791,1.18302
a2-highgpu-4g,48.0,340.0,,,,us-east1,us-east1-b,2.95791,1.18302
a2-highgpu-4g,48.0,340.0,,,,us-west1,us-west1-b,2.95791,1.18302
a2-highgpu-4g,48.0,340.0,,,,us-west3,us-west3-b,3.55282,1.42102
a2-highgpu-4g,48.0,340.0,,,,us-west4,us-west4-b,3.33118,1.33224
a2-highgpu-8g,96.0,680.0,,,,asia-northeast1,asia-northeast1-a,7.58425,2.3214
a2-highgpu-8g,96.0,680.0,,,,asia-northeast1,asia-northeast1-c,7.58425,2.3214
a2-highgpu-8g,96.0,680.0,,,,asia-northeast3,asia-northeast3-a,7.58425,2.73812
a2-highgpu-8g,96.0,680.0,,,,asia-northeast3,asia-northeast3-b,7.58425,2.73812
a2-highgpu-8g,96.0,680.0,,,,asia-southeast1,asia-southeast1-b,7.29758,2.9188
a2-highgpu-8g,96.0,680.0,,,,asia-southeast1,asia-southeast1-c,7.29758,2.9188
a2-highgpu-8g,96.0,680.0,,,,europe-west4,europe-west4-a,6.51251,2.54592
a2-highgpu-8g,96.0,680.0,,,,europe-west4,europe-west4-b,6.51251,2.54592
a2-highgpu-8g,96.0,680.0,,,,me-west1,me-west1-a,6.5074,2.60288
a2-highgpu-8g,96.0,680.0,,,,me-west1,me-west1-b,6.5074,2.60288
a2-highgpu-8g,96.0,680.0,,,,me-west1,me-west1-c,6.5074,2.60288
a2-highgpu-8g,96.0,680.0,,,,us-central1,us-central1-a,5.91582,2.36604
a2-highgpu-8g,96.0,680.0,,,,us-central1,us-central1-b,5.91582,2.36604
a2-highgpu-8g,96.0,680.0,,,,us-central1,us-central1-c,5.91582,2.36604
a2-highgpu-8g,96.0,680.0,,,,us-central1,us-central1-f,5.91582,2.36604
a2-highgpu-8g,96.0,680.0,,,,us-east1,us-east1-b,5.91582,2.36604
a2-highgpu-8g,96.0,680.0,,,,us-west1,us-west1-b,5.91582,2.36604
a2-highgpu-8g,96.0,680.0,,,,us-west3,us-west3-b,7.10564,2.84204
a2-highgpu-8g,96.0,680.0,,,,us-west4,us-west4-b,6.66236,2.66448
a2-megagpu-16g,96.0,1360.0,,,,asia-southeast1,asia-southeast1-c,10.85126,4.34
a2-megagpu-16g,96.0,1360.0,,,,europe-west4,europe-west4-a,9.68403,3.78624
a2-megagpu-16g,96.0,1360.0,,,,europe-west4,europe-west4-b,9.68403,3.78624
a2-megagpu-16g,96.0,1360.0,,,,us-central1,us-central1-a,8.79698,3.51864
a2-megagpu-16g,96.0,1360.0,,,,us-central1,us-central1-b,8.79698,3.51864
a2-megagpu-16g,96.0,1360.0,,,,us-central1,us-central1-c,8.79698,3.51864
a2-megagpu-16g,96.0,1360.0,,,,us-central1,us-central1-f,8.79698,3.51864
a2-ultragpu-1g,12.0,170.0,,,,asia-southeast1,asia-southeast1-c,1.35641,0.5425
a2-ultragpu-1g,12.0,170.0,,,,europe-west4,europe-west4-a,1.2105,0.47328
a2-ultragpu-1g,12.0,170.0,,,,us-central1,us-central1-a,1.09962,0.43983
a2-ultragpu-1g,12.0,170.0,,,,us-central1,us-central1-c,1.09962,0.43983
a2-ultragpu-1g,12.0,170.0,,,,us-east4,us-east4-c,1.23833,0.49524
a2-ultragpu-1g,12.0,170.0,,,,us-east5,us-east5-b,1.09962,0.30395
a2-ultragpu-2g,24.0,340.0,,,,asia-southeast1,asia-southeast1-c,2.71282,1.085
a2-ultragpu-2g,24.0,340.0,,,,europe-west4,europe-west4-a,2.42101,0.94656
a2-ultragpu-2g,24.0,340.0,,,,us-central1,us-central1-a,2.19924,0.87966
a2-ultragpu-2g,24.0,340.0,,,,us-central1,us-central1-c,2.19924,0.87966
a2-ultragpu-2g,24.0,340.0,,,,us-east4,us-east4-c,2.47666,0.99048
a2-ultragpu-2g,24.0,340.0,,,,us-east5,us-east5-b,2.19924,0.6079
a2-ultragpu-4g,48.0,680.0,,,,asia-southeast1,asia-southeast1-c,5.42563,2.17
a2-ultragpu-4g,48.0,680.0,,,,europe-west4,europe-west4-a,4.84202,1.89312
a2-ultragpu-4g,48.0,680.0,,,,us-central1,us-central1-a,4.39849,1.75932
a2-ultragpu-4g,48.0,680.0,,,,us-central1,us-central1-c,4.39849,1.75932
a2-ultragpu-4g,48.0,680.0,,,,us-east4,us-east4-c,4.95332,1.98096
a2-ultragpu-4g,48.0,680.0,,,,us-east5,us-east5-b,4.39849,1.2158
a2-ultragpu-8g,96.0,1360.0,,,,asia-southeast1,asia-southeast1-c,10.85126,4.34
a2-ultragpu-8g,96.0,1360.0,,,,europe-west4,europe-west4-a,9.68403,3.78624
a2-ultragpu-8g,96.0,1360.0,,,,us-central1,us-central1-a,8.79698,3.51864
a2-ultragpu-8g,96.0,1360.0,,,,us-central1,us-central1-c,8.79698,3.51864
a2-ultragpu-8g,96.0,1360.0,,,,us-east4,us-east4-c,9.90664,3.96192
a2-ultragpu-8g,96.0,1360.0,,,,us-east5,us-east5-b,8.79698,2.4316
a3-edgegpu-8g,208.0,1872.0,,,,asia-northeast1,asia-northeast1-b,12.14861,8.56847
a3-edgegpu-8g,208.0,1872.0,,,,asia-northeast3,asia-northeast3-a,12.14861,8.56847
a3-edgegpu-8g,208.0,1872.0,,,,asia-northeast3,asia-northeast3-c,12.14861,8.56847
a3-edgegpu-8g,208.0,1872.0,,,,asia-south1,asia-south1-c,9.83846,6.93912
a3-edgegpu-8g,208.0,1872.0,,,,asia-southeast1,asia-southeast1-b,11.67088,2.10018
a3-edgegpu-8g,208.0,1872.0,,,,asia-southeast1,asia-southeast1-c,11.67088,2.10018
a3-edgegpu-8g,208.0,1872.0,,,,europe-west2,europe-west2-b,10.78447,7.60634
a3-edgegpu-8g,208.0,1872.0,,,,europe-west3,europe-west3-a,11.16287,7.87323
a3-edgegpu-8g,208.0,1872.0,,,,europe-west3,europe-west3-c,11.16287,7.87323
a3-edgegpu-8g,208.0,1872.0,,,,europe-west4,europe-west4-b,9.93306,1.7888
a3-edgegpu-8g,208.0,1872.0,,,,europe-west4,europe-west4-c,9.93306,1.7888
a3-edgegpu-8g,208.0,1872.0,,,,europe-west9,europe-west9-c,10.97367,7.73978
a3-edgegpu-8g,208.0,1872.0,,,,northamerica-northeast2,northamerica-northeast2-c,10.41647,7.34679
a3-edgegpu-8g,208.0,1872.0,,,,us-central1,us-central1-a,9.46006,2.17547
a3-edgegpu-8g,208.0,1872.0,,,,us-central1,us-central1-b,9.46006,2.17547
a3-edgegpu-8g,208.0,1872.0,,,,us-central1,us-central1-c,9.46006,2.17547
a3-edgegpu-8g,208.0,1872.0,,,,us-east4,us-east4-a,9.46006,1.70352
a3-edgegpu-8g,208.0,1872.0,,,,us-east4,us-east4-b,9.46006,1.70352
a3-edgegpu-8g,208.0,1872.0,,,,us-east4,us-east4-c,9.46006,1.70352
a3-edgegpu-8g,208.0,1872.0,,,,us-east5,us-east5-a,10.65487,1.91776
a3-edgegpu-8g,208.0,1872.0,,,,us-west1,us-west1-a,9.46006,2.17547
a3-edgegpu-8g,208.0,1872.0,,,,us-west1,us-west1-b,9.46006,2.17547
a3-edgegpu-8g,208.0,1872.0,,,,us-west4,us-west4-a,10.65487,1.91776
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,asia-northeast1,asia-northeast1-b,12.14861,8.56847
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,asia-northeast3,asia-northeast3-a,12.14861,8.56847
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,asia-northeast3,asia-northeast3-c,12.14861,8.56847
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,asia-south1,asia-south1-c,9.83846,6.93912
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,asia-southeast1,asia-southeast1-b,11.67088,2.10018
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,asia-southeast1,asia-southeast1-c,11.67088,2.10018
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,europe-west2,europe-west2-b,10.78447,7.60634
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,europe-west3,europe-west3-a,11.16287,7.87323
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,europe-west3,europe-west3-c,11.16287,7.87323
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,europe-west4,europe-west4-b,9.93306,1.7888
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,europe-west4,europe-west4-c,9.93306,1.7888
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,europe-west9,europe-west9-c,10.97367,7.73978
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,northamerica-northeast2,northamerica-northeast2-c,10.41647,7.34679
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-central1,us-central1-a,9.46006,2.17547
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-central1,us-central1-b,9.46006,2.17547
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-central1,us-central1-c,9.46006,2.17547
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-east4,us-east4-a,9.46006,1.70352
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-east4,us-east4-b,9.46006,1.70352
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-east4,us-east4-c,9.46006,1.70352
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-east5,us-east5-a,10.65487,1.91776
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-west1,us-west1-a,9.46006,2.17547
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-west1,us-west1-b,9.46006,2.17547
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-west4,us-west4-a,10.65487,1.91776
a3-highgpu-1g,26.0,234.0,,,,asia-east1,asia-east1-c,1.36923,0.96572
a3-highgpu-1g,26.0,234.0,,,,asia-northeast1,asia-northeast1-b,1.51858,1.07106
a3-highgpu-1g,26.0,234.0,,,,asia-southeast1,asia-southeast1-b,1.45886,0.26252
a3-highgpu-1g,26.0,234.0,,,,asia-southeast1,asia-southeast1-c,1.45886,0.26252
a3-highgpu-1g,26.0,234.0,,,,australia-southeast1,australia-southeast1-c,1.47813,1.04254
a3-highgpu-1g,26.0,234.0,,,,europe-north1,europe-north1-c,1.30206,0.91835
a3-highgpu-1g,26.0,234.0,,,,europe-west1,europe-west1-b,1.30206,0.52083
a3-highgpu-1g,26.0,234.0,,,,europe-west3,europe-west3-c,1.39536,0.98415
a3-highgpu-1g,26.0,234.0,,,,europe-west4,europe-west4-b,1.24163,0.2236
a3-highgpu-1g,26.0,234.0,,,,europe-west4,europe-west4-c,1.24163,0.2236
a3-highgpu-1g,26.0,234.0,,,,europe-west8,europe-west8-c,1.37171,0.96747
a3-highgpu-1g,26.0,234.0,,,,us-central1,us-central1-a,1.18251,0.27193
a3-highgpu-1g,26.0,234.0,,,,us-central1,us-central1-b,1.18251,0.27193
a3-highgpu-1g,26.0,234.0,,,,us-central1,us-central1-c,1.18251,0.27193
a3-highgpu-1g,26.0,234.0,,,,us-east4,us-east4-a,1.18251,0.21294
a3-highgpu-1g,26.0,234.0,,,,us-east4,us-east4-b,1.18251,0.21294
a3-highgpu-1g,26.0,234.0,,,,us-east4,us-east4-c,1.18251,0.21294
a3-highgpu-1g,26.0,234.0,,,,us-east5,us-east5-a,1.33186,0.23972
a3-highgpu-1g,26.0,234.0,,,,us-west1,us-west1-a,1.18251,0.27193
a3-highgpu-1g,26.0,234.0,,,,us-west1,us-west1-b,1.18251,0.27193
a3-highgpu-1g,26.0,234.0,,,,us-west4,us-west4-a,1.33186,0.23972
a3-highgpu-2g,52.0,468.0,,,,asia-east1,asia-east1-c,2.73845,1.93144
a3-highgpu-2g,52.0,468.0,,,,asia-northeast1,asia-northeast1-b,3.03715,2.14212
a3-highgpu-2g,52.0,468.0,,,,asia-southeast1,asia-southeast1-b,2.91772,0.52504
a3-highgpu-2g,52.0,468.0,,,,asia-southeast1,asia-southeast1-c,2.91772,0.52504
a3-highgpu-2g,52.0,468.0,,,,australia-southeast1,australia-southeast1-c,2.95627,2.08507
a3-highgpu-2g,52.0,468.0,,,,europe-north1,europe-north1-c,2.60412,1.8367
a3-highgpu-2g,52.0,468.0,,,,europe-west1,europe-west1-b,2.60412,1.04166
a3-highgpu-2g,52.0,468.0,,,,europe-west3,europe-west3-c,2.79072,1.96831
a3-highgpu-2g,52.0,468.0,,,,europe-west4,europe-west4-b,2.48327,0.4472
a3-highgpu-2g,52.0,468.0,,,,europe-west4,europe-west4-c,2.48327,0.4472
a3-highgpu-2g,52.0,468.0,,,,europe-west8,europe-west8-c,2.74342,1.93495
a3-highgpu-2g,52.0,468.0,,,,us-central1,us-central1-a,2.36502,0.54387
a3-highgpu-2g,52.0,468.0,,,,us-central1,us-central1-b,2.36502,0.54387
a3-highgpu-2g,52.0,468.0,,,,us-central1,us-central1-c,2.36502,0.54387
a3-highgpu-2g,52.0,468.0,,,,us-east4,us-east4-a,2.36502,0.42588
a3-highgpu-2g,52.0,468.0,,,,us-east4,us-east4-b,2.36502,0.42588
a3-highgpu-2g,52.0,468.0,,,,us-east4,us-east4-c,2.36502,0.42588
a3-highgpu-2g,52.0,468.0,,,,us-east5,us-east5-a,2.66372,0.47944
a3-highgpu-2g,52.0,468.0,,,,us-west1,us-west1-a,2.36502,0.54387
a3-highgpu-2g,52.0,468.0,,,,us-west1,us-west1-b,2.36502,0.54387
a3-highgpu-2g,52.0,468.0,,,,us-west4,us-west4-a,2.66372,0.47944
a3-highgpu-4g,104.0,936.0,,,,asia-east1,asia-east1-c,5.4769,3.86289
a3-highgpu-4g,104.0,936.0,,,,asia-northeast1,asia-northeast1-b,6.07431,4.28424
a3-highgpu-4g,104.0,936.0,,,,asia-southeast1,asia-southeast1-b,5.83544,1.05009
a3-highgpu-4g,104.0,936.0,,,,asia-southeast1,asia-southeast1-c,5.83544,1.05009
a3-highgpu-4g,104.0,936.0,,,,australia-southeast1,australia-southeast1-c,5.91254,4.17014
a3-highgpu-4g,104.0,936.0,,,,europe-north1,europe-north1-c,5.20824,3.67339
a3-highgpu-4g,104.0,936.0,,,,europe-west1,europe-west1-b,5.20824,2.08333
a3-highgpu-4g,104.0,936.0,,,,europe-west3,europe-west3-c,5.58144,3.93661
a3-highgpu-4g,104.0,936.0,,,,europe-west4,europe-west4-b,4.96653,0.8944
a3-highgpu-4g,104.0,936.0,,,,europe-west4,europe-west4-c,4.96653,0.8944
a3-highgpu-4g,104.0,936.0,,,,europe-west8,europe-west8-c,5.48683,3.86989
a3-highgpu-4g,104.0,936.0,,,,us-central1,us-central1-a,4.73003,1.08774
a3-highgpu-4g,104.0,936.0,,,,us-central1,us-central1-b,4.73003,1.08774
a3-highgpu-4g,104.0,936.0,,,,us-central1,us-central1-c,4.73003,1.08774
a3-highgpu-4g,104.0,936.0,,,,us-east4,us-east4-a,4.73003,0.85176
a3-highgpu-4g,104.0,936.0,,,,us-east4,us-east4-b,4.73003,0.85176
a3-highgpu-4g,104.0,936.0,,,,us-east4,us-east4-c,4.73003,0.85176
a3-highgpu-4g,104.0,936.0,,,,us-east5,us-east5-a,5.32743,0.95888
a3-highgpu-4g,104.0,936.0,,,,us-west1,us-west1-a,4.73003,1.08774
a3-highgpu-4g,104.0,936.0,,,,us-west1,us-west1-b,4.73003,1.08774
a3-highgpu-4g,104.0,936.0,,,,us-west4,us-west4-a,5.32743,0.95888
a3-highgpu-8g,208.0,1872.0,,,,asia-east1,asia-east1-c,10.95381,7.72577
a3-highgpu-8g,208.0,1872.0,,,,asia-northeast1,asia-northeast1-b,12.14861,8.56847
a3-highgpu-8g,208.0,1872.0,,,,asia-southeast1,asia-southeast1-b,11.67088,2.10018
a3-highgpu-8g,208.0,1872.0,,,,asia-southeast1,asia-southeast1-c,11.67088,2.10018
a3-highgpu-8g,208.0,1872.0,,,,australia-southeast1,australia-southeast1-c,11.82508,8.34028
a3-highgpu-8g,208.0,1872.0,,,,europe-north1,europe-north1-c,10.41647,7.34679
a3-highgpu-8g,208.0,1872.0,,,,europe-west1,europe-west1-b,10.41647,4.16666
a3-highgpu-8g,208.0,1872.0,,,,europe-west3,europe-west3-c,11.16287,7.87323
a3-highgpu-8g,208.0,1872.0,,,,europe-west4,europe-west4-b,9.93306,1.7888
a3-highgpu-8g,208.0,1872.0,,,,europe-west4,europe-west4-c,9.93306,1.7888
a3-highgpu-8g,208.0,1872.0,,,,us-central1,us-central1-a,9.46006,2.17547
a3-highgpu-8g,208.0,1872.0,,,,us-central1,us-central1-b,9.46006,2.17547
a3-highgpu-8g,208.0,1872.0,,,,us-central1,us-central1-c,9.46006,2.17547
a3-highgpu-8g,208.0,1872.0,,,,us-east4,us-east4-a,9.46006,1.70352
a3-highgpu-8g,208.0,1872.0,,,,us-east4,us-east4-b,9.46006,1.70352
a3-highgpu-8g,208.0,1872.0,,,,us-east4,us-east4-c,9.46006,1.70352
a3-highgpu-8g,208.0,1872.0,,,,us-east5,us-east5-a,10.65487,1.91776
a3-highgpu-8g,208.0,1872.0,,,,us-west1,us-west1-a,9.46006,2.17547
a3-highgpu-8g,208.0,1872.0,,,,us-west1,us-west1-b,9.46006,2.17547
a3-highgpu-8g,208.0,1872.0,,,,us-west4,us-west4-a,10.65487,1.91776
a3-megagpu-8g,208.0,1872.0,,,,asia-east1,asia-east1-c,10.95381,7.72577
a3-megagpu-8g,208.0,1872.0,,,,asia-northeast1,asia-northeast1-b,12.14861,8.56847
a3-megagpu-8g,208.0,1872.0,,,,asia-southeast1,asia-southeast1-b,11.67088,2.10018
a3-megagpu-8g,208.0,1872.0,,,,asia-southeast1,asia-southeast1-c,11.67088,2.10018
a3-megagpu-8g,208.0,1872.0,,,,australia-southeast1,australia-southeast1-c,11.82508,8.34028
a3-megagpu-8g,208.0,1872.0,,,,europe-north1,europe-north1-c,10.41647,7.34679
a3-megagpu-8g,208.0,1872.0,,,,europe-west1,europe-west1-b,10.41647,4.16666
a3-megagpu-8g,208.0,1872.0,,,,europe-west1,europe-west1-c,10.41647,4.16666
a3-megagpu-8g,208.0,1872.0,,,,europe-west3,europe-west3-c,11.16287,7.87323
a3-megagpu-8g,208.0,1872.0,,,,europe-west4,europe-west4-b,9.93306,1.7888
a3-megagpu-8g,208.0,1872.0,,,,europe-west4,europe-west4-c,9.93306,1.7888
a3-megagpu-8g,208.0,1872.0,,,,us-central1,us-central1-a,9.46006,2.17547
a3-megagpu-8g,208.0,1872.0,,,,us-central1,us-central1-b,9.46006,2.17547
a3-megagpu-8g,208.0,1872.0,,,,us-central1,us-central1-c,9.46006,2.17547
a3-megagpu-8g,208.0,1872.0,,,,us-east4,us-east4-a,9.46006,1.70352
a3-megagpu-8g,208.0,1872.0,,,,us-east4,us-east4-b,9.46006,1.70352
a3-megagpu-8g,208.0,1872.0,,,,us-east4,us-east4-c,9.46006,1.70352
a3-megagpu-8g,208.0,1872.0,,,,us-east5,us-east5-a,10.65487,1.91776
a3-megagpu-8g,208.0,1872.0,,,,us-west1,us-west1-a,9.46006,2.17547
a3-megagpu-8g,208.0,1872.0,,,,us-west1,us-west1-b,9.46006,2.17547
a3-megagpu-8g,208.0,1872.0,,,,us-west4,us-west4-a,10.65487,1.91776
a3-ultragpu-8g,224.0,2952.0,,,,europe-west1,europe-west1-b,13.50609,5.40258
a3-ultragpu-8g,224.0,2952.0,,,,us-central1,us-central1-b,12.266,2.82111
a3-ultragpu-8g,224.0,2952.0,,,,us-east4,us-east4-b,12.266,2.20896
a3-ultragpu-8g,224.0,2952.0,,,,us-east5,us-east5-a,13.81519,2.48648
a3-ultragpu-8g,224.0,2952.0,,,,us-west1,us-west1-c,12.266,2.82111
a3-ultragpu-8g-nolssd,224.0,2952.0,,,,europe-west1,europe-west1-b,13.50609,5.40258
a3-ultragpu-8g-nolssd,224.0,2952.0,,,,us-central1,us-central1-b,12.266,2.82111
a3-ultragpu-8g-nolssd,224.0,2952.0,,,,us-east4,us-east4-b,12.266,2.20896
a3-ultragpu-8g-nolssd,224.0,2952.0,,,,us-east5,us-east5-a,13.81519,2.48648
a3-ultragpu-8g-nolssd,224.0,2952.0,,,,us-west1,us-west1-c,12.266,2.82111
c2-standard-16,16.0,64.0,,,,asia-east1,asia-east1-a,0.96709,0.24995
c2-standard-16,16.0,64.0,,,,asia-east1,asia-east1-b,0.96709,0.24995
c2-standard-16,16.0,64.0,,,,asia-east1,asia-east1-c,0.96709,0.24995
c2-standard-16,16.0,64.0,,,,asia-east2,asia-east2-a,1.16864,0.34691
c2-standard-16,16.0,64.0,,,,asia-east2,asia-east2-b,1.16864,0.34691
c2-standard-16,16.0,64.0,,,,asia-east2,asia-east2-c,1.16864,0.34691
c2-standard-16,16.0,64.0,,,,asia-northeast1,asia-northeast1-a,1.07142,0.23558
c2-standard-16,16.0,64.0,,,,asia-northeast1,asia-northeast1-b,1.07142,0.23558
c2-standard-16,16.0,64.0,,,,asia-northeast1,asia-northeast1-c,1.07142,0.23558
c2-standard-16,16.0,64.0,,,,asia-northeast2,asia-northeast2-a,1.07142,0.41942
c2-standard-16,16.0,64.0,,,,asia-northeast2,asia-northeast2-b,1.07142,0.41942
c2-standard-16,16.0,64.0,,,,asia-northeast2,asia-northeast2-c,1.07142,0.41942
c2-standard-16,16.0,64.0,,,,asia-northeast3,asia-northeast3-a,1.07142,0.2224
c2-standard-16,16.0,64.0,,,,asia-northeast3,asia-northeast3-b,1.07142,0.2224
c2-standard-16,16.0,64.0,,,,asia-northeast3,asia-northeast3-c,1.07142,0.2224
c2-standard-16,16.0,64.0,,,,asia-south1,asia-south1-a,1.00317,0.28512
c2-standard-16,16.0,64.0,,,,asia-south1,asia-south1-b,1.00317,0.28512
c2-standard-16,16.0,64.0,,,,asia-south1,asia-south1-c,1.00317,0.28512
c2-standard-16,16.0,64.0,,,,asia-south2,asia-south2-a,1.00317,0.18918
c2-standard-16,16.0,64.0,,,,asia-south2,asia-south2-b,1.00317,0.18918
c2-standard-16,16.0,64.0,,,,asia-south2,asia-south2-c,1.00317,0.18918
c2-standard-16,16.0,64.0,,,,asia-southeast1,asia-southeast1-a,1.03034,0.41213
c2-standard-16,16.0,64.0,,,,asia-southeast1,asia-southeast1-b,1.03034,0.41213
c2-standard-16,16.0,64.0,,,,asia-southeast1,asia-southeast1-c,1.03034,0.41213
c2-standard-16,16.0,64.0,,,,australia-southeast1,australia-southeast1-a,1.18509,0.4735
c2-standard-16,16.0,64.0,,,,australia-southeast1,australia-southeast1-b,1.18509,0.4735
c2-standard-16,16.0,64.0,,,,australia-southeast1,australia-southeast1-c,1.18509,0.4735
c2-standard-16,16.0,64.0,,,,europe-north1,europe-north1-a,0.91955,0.35408
